,Link,Address,Beds,Rent
2407,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Br,"$1,611 - $4,517"
2408,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 1 Br,"$2,050 - $2,800"
2409,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,198 - $8,410"
2410,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,400 - $4,065"
2411,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,422 - $3,681"
2412,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,768 - $3,061"
2413,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,915 - $6,337"
2414,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,483"
2415,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,735 - $3,452"
2416,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,475 - $2,709"
2417,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,823 - $7,987"
2418,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 2 Br,"$1,225 - $2,259"
2419,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,850 - $3,650"
2420,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,811 - $5,154"
2421,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$1,938 - $5,839"
2422,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,545 N McClurg Ct,Studio - 3 Br,"$1,766 - $8,805"
2423,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,339 - $3,078"
2424,https://web.archive.org/web/20160426181735/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,970 - $3,865"
2425,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,1-3 Br,"$2,018 - $4,655"
2426,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,620 - $4,665"
2427,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,159 - $4,238"
2428,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Br,"$2,333 - $12,878"
2429,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,851 - $4,595"
2430,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,624 - $4,518"
2431,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,345 E Wacker Dr,Studio - 3 Br,"$1,637 - $3,525"
2432,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,555 W Kinzie St,Studio - 3 Br,"$1,611 - $4,517"
2433,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 1 Br,"$2,050 - $2,800"
2434,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,198 - $8,410"
2435,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,400 - $4,065"
2436,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,422 - $3,681"
2437,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,768 - $3,061"
2438,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,915 - $6,337"
2439,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,795 - $6,483"
2440,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,735 - $3,452"
2441,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,475 - $2,709"
2442,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,823 - $7,987"
2443,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 2 Br,"$1,225 - $2,259"
2444,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,850 - $3,650"
2445,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,811 - $5,154"
2446,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,123 N Des Plaines St,Studio - 3 Br,"$1,938 - $5,839"
2447,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,545 N McClurg Ct,Studio - 3 Br,"$1,766 - $8,805"
2448,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,339 - $3,078"
2449,https://web.archive.org/web/20160426125204/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,970 - $3,865"
2450,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,500 N Lake Shore Dr,Studio - 1 Bedroom,"$2,065 - 2,735"
2451,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,5140 S Hyde Park Blvd,1-3 Bedroom,"$1,479 - 4,037"
2452,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Bedroom,"$2,169 - 4,200"
2453,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Bedroom,"$1,569 - 4,114"
2454,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Bedroom,"$2,182 - 12,878"
2455,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,707 N Wells St,1-3 Bedroom,"$2,760 - 5,621"
2456,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Bedroom,"$1,850 - 3,650"
2457,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Bedroom,"$1,620 - 4,665"
2458,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Bedroom,"$1,207 - 8,375"
2459,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Bedroom,"$1,475 - 2,709"
2460,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,545 N McClurg Ct,Studio - 3 Bedroom,"$1,766 - 8,805"
2461,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Bedroom,"$1,859 - 6,483"
2462,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Bedroom,"$1,750 - 3,444"
2463,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Bedroom,"$1,395 - 4,690"
2464,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Bedroom,"$1,339 - 3,078"
2465,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Bedroom,"$1,422 - 3,712"
2466,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Bedroom,"$1,823 - 7,987"
2467,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Bedroom,"$1,875 - 3,250"
2468,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Bedroom,"$1,625 - 6,337"
2469,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Bedroom,"$1,970 - 3,865"
2470,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Bedroom,"$1,818 - 3,069"
2471,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,1-3 Bedroom,"$2,018 - 4,655"
2472,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 2 Bedroom,"$1,225 - 2,259"
2473,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,730 W Couch Pl,Studio - 3 Bedroom,"$1,750 - 5,000"
2474,https://web.archive.org/web/20160427165538/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Bedroom,"$1,851 - 4,603"
2475,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,620 - $4,665"
2476,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,281 - $8,375"
2477,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,863 - $6,483"
2478,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,748 - $3,421"
2479,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,1209 W Arthur Ave,Studio - 2 Br,"$1,450 - $2,575"
2480,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,410 - $4,760"
2481,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,545 N McClurg Ct,Studio - 3 Br,"$1,766 - $8,805"
2482,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,475 - $2,709"
2483,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,422 - $3,398"
2484,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,823 - $7,987"
2485,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,339 - $3,078"
2486,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
2487,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,625 - $6,337"
2488,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,910 - $3,865"
2489,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,852 - $3,069"
2490,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,51st & Lake Park Ave,1-3 Br,"$1,948 - $4,655"
2491,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,1642-1660 E 56th St,Studio - 2 Br,"$1,220 - $2,259"
2492,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,633 - $4,096"
2493,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,131 - $4,200"
2494,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Br,"$2,187 - $12,878"
2495,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,850 - $3,650"
2496,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,707 N Wells St,1-3 Br,"$2,760 - $5,621"
2497,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,730 W Couch Pl,Studio - 3 Br,"$1,750 - $5,000"
2498,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,819 - $4,616"
2499,https://web.archive.org/web/20160429142002/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,841 - $10,900"
2500,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,1 W Superior St,Studio - 2 Br,"$1,633 - $4,096"
2501,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,840 W Blackhawk St,Studio - 2 Br,"$2,131 - $4,200"
2502,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,200 E Illinois St,Studio - 3 Br,"$2,187 - $12,878"
2503,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,625 W Division St,Studio - 2 Br,"$1,850 - $3,650"
2504,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,707 N Wells St,1-3 Br,"$2,760 - $5,621"
2505,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,601 W Jackson Blvd,Studio - 2 Br,"$1,620 - $4,665"
2506,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,274 - $8,375"
2507,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,1209 W Arthur Ave,Studio - 2 Br,"$1,450 - $2,575"
2508,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,859 - $6,483"
2509,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,750 - $3,444"
2510,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,415 - $4,760"
2511,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,475 - $2,709"
2512,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,545 N McClurg Ct,Studio - 3 Br,"$1,766 - $8,805"
2513,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,422 - $3,398"
2514,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,339 - $3,078"
2515,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,823 - $7,987"
2516,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
2517,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,635 - $6,337"
2518,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,915 - $3,865"
2519,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,400 N McClurg Ct,Studio - 2 Br,"$1,852 - $3,069"
2520,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,730 W Couch Pl,Studio - 3 Br,"$1,750 - $5,000"
2521,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,400 E South Water St,Studio - 2 Br,"$1,819 - $4,616"
2522,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,343 W Wolf Point Plz,Studio - 3 Br,"$1,841 - $10,900"
2523,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,225 N Columbus Dr,Studio - 2 Br,"$1,986 - $5,255"
2524,https://web.archive.org/web/20160429083304/https://www.apartments.com/chicago-il/,360 E South Water St,Studio - 2 Br,"$1,624 - $4,543"
2525,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,200 E Chestnut St,Studio - 2 Br,"$1,269 - $8,375"
2526,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,1209 W Arthur Ave,Studio - 2 Br,"$1,450 - $2,575"
2527,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,71 W Hubbard St,Studio - 3 Br,"$1,863 - $6,483"
2528,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,555 W Madison St,Studio - 2 Br,"$1,410 - $4,760"
2529,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,850 S Clark St,Studio - 2 Br,"$1,748 - $3,421"
2530,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,545 N McClurg Ct,Studio - 3 Br,"$1,766 - $8,805"
2531,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,8 W Chestnut St,1-2 Br,"$1,475 - $2,709"
2532,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,1350 N Lake Shore Dr,Studio - 2 Br,"$1,339 - $3,078"
2533,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,1130 S Michigan Ave,Studio - 2 Br,"$1,422 - $3,398"
2534,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,25 W Randolph St,Studio - 3 Br,"$1,915 - $7,987"
2535,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,910 W Huron St,Studio - 4 Br,"$1,920 - $3,865"
2536,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,1164-1212 W Madison St,Studio - 2 Br,"$1,875 - $3,250"
2537,https://web.archive.org/web/20160430181309/https://www.apartments.com/chicago-il/,161 W Kinzie St,Studio - 2 Br,"$1,625 - $6,337"
